"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"4280","7143-1","Jedi Starfighter",2002,"Star Wars","Licensed","Episode II","Normal","Box",1,"Retail",138,1,8839,4,NA,5,165
"4281","7152-1","TIE Fighter & Y-wing",2002,"Star Wars","Licensed","Episode IV","Normal","Box",1,"Retail",410,3,1463,4.1,NA,0,NA
"4282","7153-1","Jango Fett's Slave I",2002,"Star Wars","Licensed","Episode II","Normal","Box",1,"Retail",369,2,6366,4.2,NA,6,900
"4283","7163-1","Republic Gunship",2002,"Star Wars","Licensed","Episode II","Normal","Box",1,"Retail",686,8,4796,4.4,NA,4,800
"4284","7194-1","Yoda",2002,"Star Wars","Licensed","Ultimate Collector Series","Normal","Box",1,"LEGO exclusive",1075,0,2841,4.1,NA,0,NA
"4285","7200-1","Final Duel I",2002,"Star Wars","Licensed","Episode VI","Normal","Box",1,"Retail",29,2,8998,3.9,NA,5,78
"4286","7201-1","Final Duel II",2002,"Star Wars","Licensed","Episode VI","Normal","Box",1,"Retail",23,3,9092,3.8,NA,47,47.5
"4287","7203-1","Jedi Defense I",2002,"Star Wars","Licensed","Episode I","Normal","Box",1,"Retail",59,3,7494,3.9,NA,4,79
"4288","7204-1","Jedi Defense II",2002,"Star Wars","Licensed","Episode I","Normal","Box",1,"Retail",53,3,6258,3.9,NA,2,65.012
"4289","7825-1","Creator Bucket",2002,"Creator","Model making","Bucket","Normal","Bucket",0,"Retail",500,0,90,0,NA,0,NA
"4290","7830-1","Creator Bucket",2002,"Creator","Model making","Bucket","Normal","Bucket",0,"Retail",200,0,158,0,NA,0,NA
"4291","7831-1","Make-Believe Bucket",2002,"Creator","Model making","Bucket","Normal","Bucket",0,"Retail",200,0,138,0,NA,0,NA
"4292","7832-1","Small Blue Creator Bucket",2002,"Creator","Model making","Bucket","Normal","Bucket",0,"Retail",200,0,58,0,NA,0,NA
"4293","7837-1","Build and Create Bucket",2002,"Creator","Model making","Bucket","Normal","Bucket",0,"Retail - limited",600,0,84,0,NA,0,NA
"4294","8009-1","R2-D2",2002,"Star Wars","Licensed","Technic","Normal","Box",1,"Retail",240,0,3334,3.6,NA,0,NA
"4295","8010-1","Darth Vader",2002,"Star Wars","Licensed","Technic","Normal","Box",1,"Retail",391,0,3018,3.9,NA,3,75
"4296","8011-1","Jango Fett",2002,"Star Wars","Licensed","Technic","Normal","Box",1,"Retail",422,0,2640,3.9,NA,3,30
"4297","8012-1","Super Battle Droid",2002,"Star Wars","Licensed","Technic","Normal","Box",1,"Retail",379,0,2579,3.8,NA,2,112.5
"4298","8310-1","Nick Bluetooth",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",12,0,345,0,NA,1,35
"4299","8311-1","Gorm",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",12,0,342,0,NA,2,16.65
"4300","8312-1","Jens",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",13,0,310,0,NA,0,NA
"4301","8313-1","Nick Bluetooth Deluxe",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",15,0,282,0,NA,1,31.5
"4302","8314-1","Gorm Deluxe",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",14,0,269,0,NA,0,NA
"4303","8315-1","TDN Module",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",9,0,233,0,NA,0,NA
"4304","8316-1","Kek Powerizer",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",9,0,110,0,NA,1,90
"4305","8317-1","Allegra",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",10,0,257,0,NA,0,NA
"4306","8318-1","Ooni",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",29,0,299,0,NA,0,NA
"4307","8319-1","Aquart",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",11,0,36,0,NA,0,NA
"4308","8320-1","Nepol Basic Figure",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",10,0,209,0,NA,0,NA
"4309","8321-1","Nepol and Shimmel",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",27,0,311,0,NA,0,NA
"4310","8324-1","Euripides",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",10,0,299,0,NA,0,NA
"4311","8325-1","Tager",2002,"Galidor","Licensed",NA,"Normal","{Not specified}",0,"{Not specified}",18,0,43,0,NA,0,NA
"4312","8429-1","Helicopter",2002,"Technic","Technical",NA,"Normal","Box",1,"Retail",147,0,244,0,NA,0,NA
"4313","8430-1","Mag Wheel Master",2002,"Technic","Technical",NA,"Normal","Box",1,"Retail",318,0,624,0,NA,0,NA
"4314","8431-1","Pneumatic Crane Truck",2002,"Technic","Technical",NA,"Normal","Box",1,"Retail",862,0,620,0,NA,0,NA
"4315","8461-1","Williams F1 Team Racer",2002,"Racers","Racing","Williams F1","Normal","Box",1,"Retail",1484,0,1355,4.5,NA,0,NA
"4316","8468-1","Power Crusher",2002,"Racers","Racing","Drome Racers","Normal","Box",1,"Retail",92,0,709,3.4,NA,0,NA
"4317","8469-1","Slammer Raptor",2002,"Racers","Racing","Drome Racers","Normal","Box",1,"Retail",144,0,935,0,NA,0,NA
"4318","8470-1","Slammer G-Force",2002,"Racers","Racing","Drome Racers","Normal","Box",1,"Retail",148,0,546,0,NA,0,NA
"4319","8471-1","Nitro Burner",2002,"Racers","Racing","Drome Racers","Normal","Box",1,"Retail",119,0,469,0,NA,0,NA
"4320","8472-1","Street 'n' Mud Racer",2002,"Racers","Racing","Drome Racers","Normal","Box",1,"Retail",347,0,272,0,NA,0,NA
"4321","8473-1","Nitro Race Team",2002,"Racers","Racing","Drome Racers","Normal","Box",1,"Retail",500,0,407,0,NA,0,NA
"4322","8475-1","RC Race Buggy",2002,"Racers","Racing","Drome Racers","Normal","Box",1,"Retail",283,0,418,0,NA,0,NA
"4323","8550-1","Gahlok Va",2002,"Bionicle","Constraction","Bohrok Va","Normal","{Not specified}",1,"{Not specified}",26,0,1803,3.3,NA,2,15.36
"4324","8551-1","Kohrak Va",2002,"Bionicle","Constraction","Bohrok Va","Normal","{Not specified}",1,"{Not specified}",28,0,1875,3.4,NA,2,30
"4325","8552-1","Lehvak Va",2002,"Bionicle","Constraction","Bohrok Va","Normal","{Not specified}",1,"{Not specified}",28,0,1752,3.4,NA,2,18
"4326","8553-1","Pahrak Va",2002,"Bionicle","Constraction","Bohrok Va","Normal","{Not specified}",1,"{Not specified}",27,0,1799,3.4,NA,1,14.9312
"4327","8554-1","Tahnok Va",2002,"Bionicle","Constraction","Bohrok Va","Normal","{Not specified}",1,"{Not specified}",27,0,1782,3.1,NA,1,20
"4328","8555-1","Nuhvok Va",2002,"Bionicle","Constraction","Bohrok Va","Normal","{Not specified}",1,"{Not specified}",26,0,1724,3.2,NA,2,20
"4329","8556-1","Boxor",2002,"Bionicle","Constraction","Warriors","Normal","{Not specified}",2,"{Not specified}",157,0,1725,4.2,NA,0,NA
"4330","8557-1","Exo-Toa",2002,"Bionicle","Constraction","Warriors","Normal","{Not specified}",2,"{Not specified}",378,0,1475,4.2,NA,0,NA
"4331","8558-1","Cahdok and Gahdok",2002,"Bionicle","Constraction","Warriors","Normal","{Not specified}",2,"{Not specified}",636,0,987,4.4,NA,3,598.5
"4332","8559-1","Krana",2002,"Bionicle","Constraction","Accessories","Normal","{Not specified}",0,"{Not specified}",5,0,708,3.8,NA,0,NA
"4333","8560-1","Pahrak",2002,"Bionicle","Constraction","Bohrok","Normal","{Not specified}",1,"{Not specified}",41,0,4322,4.1,NA,2,66.33
"4334","8561-1","Nuhvok",2002,"Bionicle","Constraction","Bohrok","Normal","{Not specified}",1,"{Not specified}",41,0,4269,4.2,NA,0,NA
"4335","8562-1","Gahlok",2002,"Bionicle","Constraction","Bohrok","Normal","{Not specified}",1,"{Not specified}",41,0,4257,4,NA,2,100
"4336","8563-1","Tahnok",2002,"Bionicle","Constraction","Bohrok","Normal","{Not specified}",1,"{Not specified}",41,0,4419,4.1,NA,1,93.3197
"4337","8564-1","Lehvak",2002,"Bionicle","Constraction","Bohrok","Normal","{Not specified}",1,"{Not specified}",41,0,4442,4.3,NA,2,72.72
"4338","8565-1","Kohrak",2002,"Bionicle","Constraction","Bohrok","Normal","{Not specified}",1,"{Not specified}",41,0,4249,4.1,NA,0,NA
"4339","8566-1","Onua Nuva",2002,"Bionicle","Constraction","Toa Nuva","Normal","{Not specified}",1,"{Not specified}",41,0,4301,4.1,NA,1,66.5407
"4340","8567-1","Lewa Nuva",2002,"Bionicle","Constraction","Toa Nuva","Normal","{Not specified}",1,"{Not specified}",37,0,4525,4.4,NA,2,120
"4341","8568-1","Pohatu Nuva",2002,"Bionicle","Constraction","Toa Nuva","Normal","{Not specified}",1,"{Not specified}",40,0,4373,3.9,NA,1,51.7539
"4342","8569-1","Krana",2002,"Bionicle","Constraction","Accessories","Normal","{Not specified}",0,"{Not specified}",5,0,528,0,NA,0,NA
"4343","8570-1","Gali Nuva",2002,"Bionicle","Constraction","Toa Nuva","Normal","{Not specified}",1,"{Not specified}",44,0,4352,4.2,NA,2,76.5
"4344","8571-1","Kopaka Nuva",2002,"Bionicle","Constraction","Toa Nuva","Normal","{Not specified}",1,"{Not specified}",42,0,4622,4.4,NA,2,125
"4345","8572-1","Tahu Nuva",2002,"Bionicle","Constraction","Toa Nuva","Normal","{Not specified}",1,"{Not specified}",36,0,4859,4.3,NA,1,150
"4346","8597-1","Krana Nuva",2002,"Bionicle","Constraction","Accessories","Normal","Polybag",0,"{Not specified}",2,0,217,0,NA,10,30
"4347","8598-1","Kanohi Nuva and Krana Pack",2002,"Bionicle","Constraction","Accessories","Normal","Box",0,"{Not specified}",5,0,374,0,NA,0,NA
"4348","9130-1","Around-the-House Set",2002,"Education","Educational","Duplo","Normal","{Not specified}",0,"{Not specified}",125,7,15,0,NA,0,NA
"4349","9131-1","LEGO Theatre",2002,"Education","Educational","Duplo","Normal","Box",0,"Educational",98,11,13,0,NA,0,NA
"4350","9134-1","Life-on-the-Farm Set",2002,"Education","Educational","Duplo","Normal","{Not specified}",0,"{Not specified}",105,4,12,0,NA,0,NA
"4351","9210-1","Wild Animals Set",2002,"Education","Educational","Explore","Normal","{Not specified}",0,"{Not specified}",57,0,28,0,NA,0,NA
"4352","9649-1","Technology Resource Set",2002,"Education","Educational",NA,"Normal","{Not specified}",0,"{Not specified}",1110,0,89,0,NA,0,NA
"4353","9650-1","Scenery Resource Set",2002,"Education","Educational",NA,"Normal","{Not specified}",0,"{Not specified}",679,16,27,0,NA,0,NA
"4354","9684-1","Renewable Energy Set",2002,"Education","Educational",NA,"Normal","{Not specified}",0,"{Not specified}",729,4,76,0,NA,0,NA
"4355","9785-1","Robo Technology Set with Serial Transmitter",2002,"Education","Educational",NA,"Normal","{Not specified}",1,"{Not specified}",219,0,28,0,NA,0,NA
"4356","9786-1","Robo Technology Set with USB Transmitter",2002,"Education","Educational",NA,"Normal","{Not specified}",0,"{Not specified}",217,0,63,0,NA,0,NA
"4357","9789-2","City Sights Challenge Kit",2002,"Education","Educational","FIRST LEGO League Challenge","Normal","Box",0,"Educational",1020,0,14,0,NA,0,NA
"4358","9888-1","9-Volt Touch Sensor",2002,"Dacta","Educational","Technic","Normal","{Not specified}",0,"{Not specified}",1,0,14,0,NA,0,NA
"4359","10020-1","Santa Fe Super Chief",2002,"Trains","Modern day","9V","Normal","Box",1,"LEGO exclusive",435,2,2513,4.7,NA,4,349.95
"4360","10022-1","Santa Fe Cars - Set II",2002,"Trains","Modern day","9V","Normal","Box",3,"LEGO exclusive",411,0,1359,4.3,NA,3,436
"4361","10023-1","Bionicle Master Builder Set",2002,"Bionicle","Constraction","Accessories","Normal","{Not specified}",1,"{Not specified}",102,0,506,0,NA,0,NA
"4362","10024-1","Red Baron",2002,"Advanced models","Model making","Aircraft","Normal","Box",1,"Retail - limited",664,0,1547,4.4,NA,0,NA
"4363","10025-1","Santa Fe Cars - Set I",2002,"Trains","Modern day","9V","Normal","Box",2,"LEGO exclusive",326,0,1426,4.4,NA,4,340
"4364","10026-1","Special Edition Naboo Starfighter",2002,"Star Wars","Licensed","Ultimate Collector Series","Normal","Box",1,"LEGO exclusive",187,0,2355,3.9,NA,2,1000
"4365","10030-1","Imperial Star Destroyer",2002,"Star Wars","Licensed","Ultimate Collector Series","Normal","Box",1,"LEGO exclusive",3096,0,4193,4.6,269.99,0,NA
"4366","10036-1","Pizza-To-Go",2002,"Town","Modern day","Shops and Services","Normal","Box",1,"LEGO exclusive",151,3,1202,4.7,NA,0,NA
"4367","10037-1","Breezeway Café",2002,"Town","Modern day","Shops and Services","Normal","Box",1,"LEGO exclusive",183,5,802,0,NA,0,NA
"4368","10039-1","Black Falcon's Fortress",2002,"Castle","Historical","Black Falcons","Normal","Box",1,"LEGO exclusive",426,6,1184,4.4,NA,2,450
"4369","10040-1","Black Seas Barracuda",2002,"Pirates","Historical",NA,"Normal","Box",1,"LEGO exclusive",906,8,937,4.7,NA,0,NA
"4370","10043-1","2 x 2 Electrical Plate",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",1,0,65,0,NA,0,NA
"4371","10044-1","Windows and Doors",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",44,0,175,0,7.99,0,NA
"4372","10045-1","Bridge Elements",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",13,0,84,0,NA,0,NA
"4373","10046-1","Brown Tiles",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",100,0,103,0,NA,1,25
"4374","10047-1","Arch",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",36,0,104,0,5.99,3,7.95
"4375","10048-1","Small Wheels and Axles",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",61,0,65,0,NA,0,NA
"4376","10049-1","Large Wheels and Axles",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",31,0,66,0,NA,0,NA
"4377","10050-1","Grey Fences",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",34,0,140,0,NA,1,20
"4378","10051-1","Small Windows",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",50,0,102,0,NA,0,NA
"4379","10052-1","Intelligent Locomotive",2002,"Explore","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",6,2,46,0,NA,0,NA
"4380","10053-1","Black Roof Tiles",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",44,0,107,0,NA,0,NA
"4381","10054-1","Black Roof Tiles",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",68,0,122,0,5.99,0,NA
"4382","10055-1","Black Roof Tiles",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",50,0,89,0,5.99,0,NA
"4383","10056-1","White Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",56,0,62,0,NA,0,NA
"4384","10057-1","Black Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",56,0,54,0,NA,0,NA
"4385","10058-1","Red Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",56,0,52,0,NA,0,NA
"4386","10059-1","Dark Green Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",56,0,78,0,NA,0,NA
"4387","10060-1","Grey Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",56,0,67,0,NA,0,NA
"4388","10061-1","Black Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",84,0,73,0,NA,0,NA
"4389","10062-1","Red Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",84,0,63,0,4.99,2,7
"4390","10063-1","Dark Green Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",84,0,94,0,NA,0,NA
"4391","10064-1","Grey Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",84,0,85,0,NA,0,NA
"4392","10065-1","White Plates",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",84,0,79,0,NA,0,NA
"4393","10066-1","Castle Accessories",2002,"Bulk Bricks","Basic","Castle","Normal","Polybag",0,"LEGO exclusive",37,1,200,0,NA,6,54.999
"4394","10067-1","Mini-Fig Headgear",2002,"Bulk Bricks","Basic",NA,"Normal","Polybag",0,"LEGO exclusive",53,0,209,0,NA,0,NA
"4395","10068-1","Santa",2002,"Seasonal","Miscellaneous","Christmas","Normal","Polybag",1,"LEGO exclusive",39,0,686,0,NA,1,5.175
"4396","10069-1","Tree",2002,"Seasonal","Miscellaneous","Christmas","Normal","Polybag",0,"LEGO exclusive",33,0,878,0,NA,0,NA
"4397","10070-1","Reindeer",2002,"Seasonal","Miscellaneous","Christmas","Normal","Polybag",0,"LEGO exclusive",26,0,544,0,NA,1,6
"4398","10075-1","Spider-Man Action Pack",2002,"Studios","Modern day","Spider-Man","Normal","Box",1,"LEGO exclusive",25,0,156,0,NA,0,NA
"4399","10076-1","Technic Gear Wheels",2002,"Bulk Bricks","Basic","Technic","Normal","Polybag",0,"LEGO exclusive",39,0,144,0,12.99,0,NA
"4400","10153-1","Train Motor 9 V",2002,"Trains","Modern day","9V","Normal","Box",1,"Retail - limited",3,0,1251,4.2,24.99,16,114.99
"4401","10166-1","Elf Girl",2002,"Seasonal","Miscellaneous","Christmas","Normal","Polybag",1,"LEGO exclusive",31,0,356,0,NA,0,NA
"4402","10205-1","Large Train Engine with Tender, Black",2002,"Trains","Modern day","9V","Normal","Box",1,"Retail - limited",232,0,896,0,NA,0,NA
"4403","1166-1","Stack-n-Learn Gift Item",2003,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",42,2,10,0,NA,0,NA
"4404","1385-1","Clikits Bracelet",2003,"Clikits","Girls",NA,"Normal","Polybag",0,"{Not specified}",13,0,65,0,NA,0,NA
"4405","1431-1","Tahnok Va",2003,"Bionicle","Constraction","Bohrok Va","Normal","Polybag",0,"{Not specified}",27,0,562,0,NA,0,NA
"4406","1432-1","Nuhvok Va",2003,"Bionicle","Constraction","Bohrok Va","Normal","Polybag",0,"{Not specified}",26,0,553,0,NA,0,NA
"4407","1433-1","Gahlok Va",2003,"Bionicle","Constraction","Bohrok Va","Normal","Polybag",0,"{Not specified}",26,0,556,0,NA,0,NA
"4408","1434-1","Lehvak Va",2003,"Bionicle","Constraction","Bohrok Va","Normal","Polybag",0,"{Not specified}",25,0,557,0,NA,0,NA
"4409","1441-1","Fikou",2003,"Bionicle","Constraction","Rahi","Normal","{Not specified}",0,"{Not specified}",13,0,596,4.2,NA,4,15.98
"4410","3219-1","Mini TIE Fighter",2003,"Star Wars","Licensed","Mini Building Set","Normal","Polybag",1,"{Not specified}",12,0,3350,3.5,NA,6,7.99
"4411","3223-1","Little Fish",2003,"Creator","Model making","Designer Set","Normal","Box",0,"Promotional",43,0,313,0,NA,2,7
"4412","3284-1","Bob's Busy Day",2003,"Explore","Pre-school","Bob the Builder","Normal","{Not specified}",0,"{Not specified}",9,1,49,0,NA,0,NA
"4413","3285-1","Wendy in the Office",2003,"Explore","Pre-school","Bob the Builder","Normal","{Not specified}",0,"{Not specified}",9,1,60,0,NA,0,NA
"4414","3286-1","Spud and Bird",2003,"Explore","Pre-school","Bob the Builder","Normal","{Not specified}",0,"{Not specified}",9,1,63,0,NA,0,NA
"4415","3380-1","Johnny Thunder",2003,"Adventurers","Historical","Orient Expedition","Normal","Polybag",0,"Promotional",6,1,182,0,NA,0,NA
"4416","3381-1","Sam Sinister",2003,"Adventurers","Historical","Orient Expedition","Normal","Polybag",0,"Promotional",5,1,252,0,NA,0,NA
"4417","3382-1","China Girl",2003,"Adventurers","Historical","Orient Expedition","Normal","Polybag",0,"Promotional",4,1,253,0,NA,0,NA
"4418","3383-1","Chef",2003,"World City","Modern day","Trains","Normal","Polybag",0,"Promotional",6,1,146,0,NA,0,NA
"4419","3384-1","Construction Worker",2003,"World City","Modern day","Trains","Normal","Polybag",0,"Promotional",4,1,141,0,NA,0,NA
"4420","3385-1","Train Conductor",2003,"World City","Modern day","Trains","Normal","Polybag",0,"Promotional",6,1,143,0,NA,1,39
"4421","3386-1","Pepper Roni",2003,"Island Xtreme Stunts","Racing","Promotional","Normal","Polybag",0,"Promotional",4,1,204,0,NA,0,NA
"4422","3387-1","Brickster",2003,"Island Xtreme Stunts","Racing","Promotional","Normal","Polybag",0,"Promotional",4,1,183,0,NA,0,NA
"4423","3388-1","Beach Dude",2003,"Island Xtreme Stunts","Racing","Promotional","Normal","Polybag",0,"Promotional",4,1,166,0,NA,0,NA
"4424","3389-1","Skater Boy",2003,"Sports","Modern day","Gravity Games","Normal","Polybag",0,"Promotional",5,1,118,0,NA,0,NA
"4425","3390-1","Street Basket",2003,"Sports","Modern day","Basketball","Normal","Polybag",0,"Promotional",5,1,99,0,NA,0,NA
"4426","3391-1","Dash the Diver",2003,"Alpha Team","Action/Adventure","Mission Deep Sea","Normal","Polybag",0,"Promotional",8,1,129,0,NA,0,NA
"4427","3420-2","Championship Challenge II (Bayern Munich FC Edition)",2003,"Sports","Modern day","Football","Normal","Box",0,"Retail - limited",389,12,23,0,NA,0,NA
"4428","3422-2","Shoot 'n' Save (Bayern Munich FC Edition)",2003,"Sports","Modern day","Football","Normal","Box",0,"Retail - limited",110,2,22,0,NA,0,NA
"4429","3427-1","NBA Slam Dunk",2003,"Sports","Modern day","Basketball","Normal","Box",2,"Retail",53,1,916,3,NA,5,44.99
"4430","3428-1","One vs One Action",2003,"Sports","Modern day","Basketball","Normal","Box",2,"Retail",39,2,680,0,NA,0,NA
"4431","3429-1","Ultimate Defense",2003,"Sports","Modern day","Basketball","Normal","Box",2,"Retail",82,2,667,0,NA,1,50
"4432","3430-1","Spin & Shoot",2003,"Sports","Modern day","Basketball","Normal","Box",1,"Retail",71,2,418,0,NA,0,NA
